Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
18,0.0,0.0,0.0,796.0,18.0,33.0,796.0,0.1,12.601419999999997,0.0,0.0,73.5958023071289,,,,,,,,,,,,,,,,,,,,,3.4853838915253443,3.9950222301022587,12.511412645457936,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,0.0,827.0,19.0,31.0,827.0,0.1,13.374839999999999,0.0,0.0,77.01053786277771,,,,,,,,,,,,,,,,,,,,,4.367333342038069,4.45144629990438,13.265971343111701,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,0.0,881.0,20.0,54.0,881.0,0.1,27.874260000000007,0.0,0.0,82.3655219078064,,,,,,,,,,,,,,,,,,,,,9.057712272535827,9.240470519446601,27.439996089465907,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,0.0,89.0,1.0,89.0,970.0,0.1,61.91796000000005,0.0,0.0,225.55685138702393,,,,,,,,,,,,,,,,,,,,,27.322639732882962,18.122372040114872,59.60539625087892,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,0.0,120.0,2.0,31.0,1001.0,0.1,15.046359999999996,0.0,0.0,228.93276643753052,,,,,,,,,,,,,,,,,,,,,5.250357374865631,4.675373066076572,14.913410829627594,0.49912067995989995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,0.0,146.0,3.0,26.0,1027.0,0.1,15.803779999999998,0.0,0.0,231.7314338684082,,,,,,,,,,,,,,,,,,,,,5.714755531612846,5.621590811472599,15.686553777178647,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,0.0,174.0,4.0,28.0,1055.0,0.1,16.02612,0.0,0.0,234.76253008842468,,,,,,,,,,,,,,,,,,,,,5.525920873409376,5.347248739709884,15.903184681723301,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,0.0,281.0,5.0,107.0,1162.0,0.1,64.53958000000006,0.0,0.0,245.18276381492615,,,,,,,,,,,,,,,,,,,,,25.610770306337425,17.380499541266747,61.92301167756534,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,0.0,328.0,6.0,47.0,1209.0,0.1,21.54376000000001,0.0,0.0,250.1130039691925,,,,,,,,,,,,,,,,,,,,,6.076674622329122,6.70341857058522,21.300736464943956,0.08008000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,0.0,358.0,7.0,30.0,1239.0,0.1,14.740759999999998,0.0,0.0,253.31817483901978,,,,,,,,,,,,,,,,,,,,,5.020700359498883,5.0891015011544445,14.619363096044026,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
